molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(O)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC(N(=O)=O)=C4,Staphylococcus aureus,0.0691831,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,16,hybrid,N(C)=C,,,431.3640000000002,0.0691831,-1.159999981744464,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=C(OC)C=C(OC)C=C3)=CC=CC2)C4=CC5=C(C=C4)C=CC=C5,Staphylococcus aureus,0.0691831,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,17,hybrid,N(C)=C,,,435.4830000000001,0.0691831,-1.159999981744464,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC(OC)=C(OC)C(OC)=C3)=CC=CC2)C4=CC5=C(C=C4)C=CC=C5,Staphylococcus aureus,0.074131,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,18,hybrid,N(C)=C,,,465.5090000000001,0.074131,-1.1300001413654746,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC(OC)=C(OC)C(OC)=C3)=CC=CC2)C4=CC(N(=O)=O)=CC(N(=O)=O)=C4,Staphylococcus aureus,0.0812831,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,19,hybrid,N(C)=C,,,505.4430000000002,0.0812831,-1.0899997414870688,+,-,
C(CCCCCCCCCCCCCCC)(=O)N1C=2C(N=C1/N=C/C3=CC(OC)=C(OC)C(OC)=C3)=CC=CC2,Staphylococcus aureus,0.0436516,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,20,hybrid,N(C)=C,,,549.7560000000003,0.0436516,-1.3599998330938976,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(C=C3)C4=CC=CC=N4)=CC=CC2)C5=CC(N(=O)=O)=CC=C5,Staphylococcus aureus,0.0707946,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,21,hybrid,N(C)=C,,,447.4540000000002,0.0707946,-1.149999867728904,+,-,
C(=O)(N1C=2C(N=C1/N=C/C=C/C3=CC=C(N(C)C)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC=C4,Staphylococcus aureus,0.0707946,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,22,hybrid,N(C)=C,,,439.47500000000014,0.0707946,-1.149999867728904,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(N(C)C)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC=C4,Staphylococcus aureus,0.0660693,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,23,hybrid,N(C)=C,,,413.4370000000001,0.0660693,-1.1800002944895145,+,-,
C(=O)(N1C=2C(N=C1/N=C/C=3C4=C(C=CC3O)C=CC=C4)=CC=CC2)C5=CC(N(=O)=O)=CC=C5,Staphylococcus aureus,0.0691831,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,24,hybrid,N(C)=C,,,436.42700000000013,0.0691831,-1.159999981744464,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(N(=O)=O)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC=C4,Staphylococcus aureus,0.0660693,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,25,hybrid,N(C)=C,,,415.3650000000001,0.0660693,-1.1800002944895145,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(N(=O)=O)C=C3)=CC=CC2)C4=CC5=C(C=C4)C=CC=C5,Staphylococcus aureus,0.0676083,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,26,hybrid,N(C)=C,,,420.4280000000001,0.0676083,-1.1699999841925819,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC(OC)=C(OC)C=C3)=CC=CC2)C4=CC(N(=O)=O)=CC=C4,Staphylococcus aureus,0.0691831,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,27,hybrid,N(C)=C,,,430.42000000000013,0.0691831,-1.159999981744464,+,-,
C(CCCCCCCCCCCCCCC)(=O)N1C=2C(N=C1/N=C/C3=CC=C(N(=O)=O)C=C3)=CC=CC2,Staphylococcus aureus,0.040738,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,28,hybrid,N(C)=C,,,504.6750000000001,0.040738,-1.3900002961577693,+,-,
C(CCCCCCCCCCCCCCC)(=O)N1C=2C(N=C1/N=C/C3=CC=C(N(C)C)C=C3)=CC=CC2,Staphylococcus aureus,0.042658,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,29,hybrid,N(C)=C,,,502.7470000000001,0.042658,-1.3699995100990883,+,-,
C(=O)(N1C=2C(N=C1/N=C/C3=CC=C(N(C)C)C=C3)=CC=CC2)C4=CC5=C(C=C4)C=CC=C5,Staphylococcus aureus,0.0676083,,https://www.researchgate.net/profile/Jyoti-Rathi-2/publication/372935704_QSAR_molecular_docking_and_ADME_Studies_Of_Benzimidazole_Derivatives_As_Antibacterial_Agents/links/64ce6c5a806a9e4e5cec7213/QSAR-molecular-docking-and-ADME-Studies-Of-Benzimidazole-Derivatives-As-Antibacterial-Agents.pdf,30,hybrid,N(C)=C,,,418.5000000000001,0.0676083,-1.1699999841925819,+,-,
ClC=1C=CC(=CC1)C=2N=C3C=CC=CC3=C(N2)NC=4C=CC(=CC4)C5=NC=6C=CC=CC6N5,Staphylococcus aureus,,4,https://doi.org/10.1016/j.ejmech.2020.112996,8h,hybrid,C1=CC=C2C(=C1)C=NC=N2,киназолин,,447.92900000000014,8.92998667199489,0.9508508107045157,+,-,
FC1=CC=C2NC(=NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC(Cl)=CC6,Staphylococcus aureus,,4,https://doi.org/10.1016/j.ejmech.2020.112996,8i,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,465.9190000000002,8.58518326146819,0.9337495701544666,+,-,
ClC1=CC=C2NC(=NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC=CC6,Staphylococcus aureus,,8,https://doi.org/10.1016/j.ejmech.2020.112996,8b,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,447.92900000000014,17.85997334398978,1.251880806368497,+,-,
N=1C(=NC(NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3)=C5C=CC=CC15)C=6C=CC=CC6,Staphylococcus aureus,,8,https://doi.org/10.1016/j.ejmech.2020.112996,8c,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,413.4840000000001,19.347786129572118,1.2866312780517477,+,-,
FC1=CC=C2NC(=NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC=CC6,Staphylococcus aureus,,4,https://doi.org/10.1016/j.ejmech.2020.112996,8d,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,431.47400000000016,9.270547008626242,0.967105360446449,+,-,
ClC1=CC=C2N=C(NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC(OC)=C(OC)C6,Staphylococcus aureus,,16,https://doi.org/10.1016/j.ejmech.2020.112996,8g,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,507.9810000000003,31.49724103854276,1.4982725139733268,+,-,
O=C(NC=1C=CC=2N=C(NC2C1)C(F)(F)F)C3=CC=C(C=C3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC=CC6,Staphylococcus aureus,,32,https://doi.org/10.1016/j.ejmech.2020.112996,10a,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,524.5060000000002,61.0097882579036,1.7853995177217166,+,-,
O=C(NC1=CC=C2N=C(NC2=C1)C=3C=CC(Br)=CC3F)C4=CC=C(C=C4)NC=5N=C(N=C6C=CC=CC65)C=7C=CC=CC7,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,10b,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,629.4930000000002,101.66912102279133,2.0071890688938994,+,-,
FC(F)(F)C1=NC=2C=CC(=CC2N1)NC3=NC(=NC4=CC=CC=C43)C=5SC=CC5,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,11,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,411.41200000000015,155.5618212400221,2.1919030190078326,+,-,
O=N(=O)C1=CC=C2N=C(NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC=CC6,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,8a,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,458.48100000000017,139.5913898285861,2.1448586312867497,+,-,
BrC1=CC=C2NC(=NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC=CC6,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,8e,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,492.38000000000017,129.98090905398266,2.1138795699887063,+,-,
O=N(=O)C1=CC=C2N=C(NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC(OC)=C(OC)C6,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,8f,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,518.5330000000004,123.4251243411701,2.09140357340955,+,-,
ClC=1C=CC(=CC1)C=2N=C3C=CC=CC3=C(N2)NC=4C=CC(=CC4)C5=NC6=CC(Cl)=CC=C6N5,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,8j,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,482.3740000000002,132.6771343397446,2.1227960827308023,+,-,
O=C(NC1=CC=C2N=C(NC2=C1)C=3C=NC4=C(Cl)C=CC=C4C3)C5=CC=C(C=C5)NC=6N=C(N=C7C=CC=CC76)C=8C=CC=CC8,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,10c,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,618.1000000000001,103.54311600064713,2.0151212303920616,+,-,
O=C(NC1=CC=C2N=C(NC2=C1)C=3C=CC=4C=CC=CC4C3)C5=CC=C(C=C5)NC=6N=C(N=C7C=CC=CC76)C=8C=CC=CC8,Staphylococcus aureus,,64,https://doi.org/10.1016/j.ejmech.2020.112996,10d,hybrid,C1=CC=C2C(=C1)C=NC=N2,,,582.6670000000003,109.83975409625046,2.0407595519530153,+,-,
O=S(=O)(NC(=N)N)C1=CC=C(C=C1)N2N=NC(=C2)CSC3=NC=4C=CC=CC4N3,Staphylococcus aureus,,512,https://doi.org/10.1186/s13065-018-0479-1,4f,hybrid,С1=СNN=N1,Триазол,,428.50300000000016,1194.8574455721425,3.0773160941591224,+,-,
O=S(=O)(NC1=NC=CC=C1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,Staphylococcus aureus,,128,https://doi.org/10.1186/s13065-018-0479-1,4c,hybrid,С1=СNN=N1,,,463.5480000000002,276.13105870373715,2.4411152580156923,+,-,
O=S(=O)(NC1=NC=CS1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,Staphylococcus aureus,,128,https://doi.org/10.1186/s13065-018-0479-1,4d,hybrid,С1=СNN=N1,,,469.57700000000017,272.5857527093532,2.4355031527407336,+,-,
O=S(=O)(NC1=NC=CC=N1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,Staphylococcus aureus,,128,https://doi.org/10.1186/s13065-018-0479-1,4b,hybrid,С1=СNN=N1,,,464.5360000000002,275.5437684054626,2.440190593631409,+,-,
O=S(=O)(NC=1N=C(C=C(N1)C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,Staphylococcus aureus,,64,https://doi.org/10.1186/s13065-018-0479-1,4a,hybrid,С1=СNN=N1,,,492.5900000000002,129.92549584847436,2.113694382942235,+,-,
O=S(=O)(NC=1ON=C(C1C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4,Staphylococcus aureus,,128,https://doi.org/10.1186/s13065-018-0479-1,4e,hybrid,С1=СNN=N1,,,481.56300000000016,265.80115166655236,2.4245568583273496,+,-,
O=S(=O)(NC=1N=C(C=C(N1)C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC=8N=C(C=C(N8)C)C,Staphylococcus aureus,,32,https://doi.org/10.1186/s13065-018-0479-1,6a,hybrid,С1=СNN=N1,,,834.9739999999998,38.324546632589765,1.5834770259887967,+,-,
O=S(=O)(NC1=NC=CC=N1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC8=NC=CC=N8,Staphylococcus aureus,,64,https://doi.org/10.1186/s13065-018-0479-1,6b,hybrid,С1=СNN=N1,,,778.8660000000001,82.17074567383862,1.914717228078212,+,-,
O=S(=O)(NC1=NC=CC=C1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC8=NC=CC=C8,Staphylococcus aureus,,64,https://doi.org/10.1186/s13065-018-0479-1,6c,hybrid,С1=СNN=N1,,,776.8900000000001,82.37974488022756,1.9158204426667576,+,-,
O=S(=O)(NC1=NC=CS1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC8=NC=CS8,Staphylococcus aureus,,64,https://doi.org/10.1186/s13065-018-0479-1,6d,hybrid,С1=СNN=N1,,,788.9480000000001,81.1206822249375,1.909131594421212,+,-,
O=S(=O)(NC=1ON=C(C1C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC=8ON=C(C8C)C,Staphylococcus aureus,,64,https://doi.org/10.1186/s13065-018-0479-1,6e,hybrid,С1=СNN=N1,,,812.92,78.72853417310436,1.8961321654969094,+,-,
O=S(=O)(NC(=N)N)C1=CC=C(C=C1)N2N=NC(=C2)CSC3=NC=4C=CC=CC4N3CC=5N=NN(C5)C6=CC=C(C=C6)S(=O)(=O)NC(=N)N,Staphylococcus aureus,,256,https://doi.org/10.1186/s13065-018-0479-1,6f,hybrid,С1=СNN=N1,,,706.8000000000002,362.19581211092236,2.558943424477123,+,-,
O=S(=O)(C=1C=CC=CC1)C=2N=NC3=CC(=NN3C2C4=NC=5C=CC=CC5N4C)C=6C=CC(Cl)=CC6,Staphylococcus aureus,,25.3,https://doi.org/10.3390/antibiotics10081002,74,hybrid,C1=CNN=C1,пиразол,,500.97100000000023,50.50192526114284,1.7033079348385158,+,-,
ClC=1C=CC=2NC(=NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC(=CC5)C)C6=CC=C(OC)C=C6,Staphylococcus aureus,,6,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5c,hybrid,C1=CN2C(=N1)SC=N2,,,471.9730000000002,12.712591610113286,1.1042340955766876,+,-,
ClC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(C=C4)C)=C3C5=NC=6C=CC=CC6N5)S2,Staphylococcus aureus,,4,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5d,hybrid,C1=CN2C(=N1)SC=N2,,,441.9470000000001,9.050859039658599,0.956689801136486,+,-,
ClC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(C=C4)C)=C3C5=NC=6C=C(Cl)C=CC6N5)S2,Staphylococcus aureus,,3,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5f,hybrid,C1=CN2C(=N1)SC=N2,,,476.3920000000001,6.297334967841608,0.79915679490856,+,-,
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC=CC5)C6=CC=C(OC)C=C6,Staphylococcus aureus,,4,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5h,hybrid,C1=CN2C(=N1)SC=N2,,,468.49800000000016,8.537923320910652,0.9313522500867005,+,-,
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C=6C=CC(=CC6)C,Staphylococcus aureus,,14,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5i,hybrid,C1=CN2C(=N1)SC=N2,,,425.49200000000013,32.903086309495826,1.5172366366830532,+,-,
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC(=CC5)C)C6=CC=C(F)C=C6,Staphylococcus aureus,,4,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5j,hybrid,C1=CN2C(=N1)SC=N2,,,470.48900000000015,8.501792815559979,0.9295105172206829,+,-,
ClC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(OC)C=C4)=C3C5=NC=6C=CC=CC6N5)S2,Staphylococcus aureus,,3,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5k,hybrid,C1=CN2C(=N1)SC=N2,,,457.9460000000001,6.550990728164455,0.816306984760918,+,-,
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C=6C=CC(Cl)=CC6,Staphylococcus aureus,,7,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5l,hybrid,C1=CN2C(=N1)SC=N2,,,445.9100000000001,15.698235069857143,1.1958508280456293,+,-,
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC(F)=CC5)C6=CC=C(OC)C=C6,Staphylococcus aureus,,5,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5n,hybrid,C1=CN2C(=N1)SC=N2,,,486.48800000000017,10.27774580256861,1.011897872163421,+,-,
FC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(OC)C=C4)=C3C5=NC=6C=C(Cl)C=CC6N5)S2,Staphylococcus aureus,,4,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5o,hybrid,C1=CN2C(=N1)SC=N2,,,475.9360000000001,8.40449136018288,0.9245114350687516,+,-,
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C=6C=CC(=CC6)C,Staphylococcus aureus,,3,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5p,hybrid,C1=CN2C(=N1)SC=N2,,,441.9470000000001,6.78814427974395,0.8317510645281861,+,-,
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=C(Cl)C=CC5N4)C=6C=CC(=CC6)C,Staphylococcus aureus,,5,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5r,hybrid,C1=CN2C(=N1)SC=N2,,,476.39200000000017,10.495558279736013,1.0210055445249162,+,-,
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C,Staphylococcus aureus,,2,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5u,hybrid,C1=CN2C(=N1)SC=N2,,,349.39400000000006,5.724196752090762,0.7577145529142217,+,-,
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C)C5=CC=C(F)C=C5,Staphylococcus aureus,,3,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5v,hybrid,C1=CN2C(=N1)SC=N2,,,394.3910000000001,7.606664452282125,0.8811942589346025,+,-,
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC(Cl)=CC5N4)C,Staphylococcus aureus,,9,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5w,hybrid,C1=CN2C(=N1)SC=N2,,,383.83900000000006,23.447330781916374,1.3700934102636926,+,-,
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C,Staphylococcus aureus,,4,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5x,hybrid,C1=CN2C(=N1)SC=N2,,,365.84900000000005,10.933472552883838,1.0387581190436275,+,-,
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C)C5=CC=C(Cl)C=C5,Staphylococcus aureus,,9,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5y,hybrid,C1=CN2C(=N1)SC=N2,,,410.8460000000001,21.906018313431304,1.3405634464037095,+,-,
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC(Cl)=CC5N4)C,Staphylococcus aureus,,3,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5z,hybrid,C1=CN2C(=N1)SC=N2,,,400.2940000000001,7.494491548711695,0.8747421741984198,+,-,
N=1C=2C=CC=CC2NC1C3=C(N=C4SC(=NN43)C)C5=CC=C(C=C5)C,Staphylococcus aureus,,5,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5aa,hybrid,C1=CN2C(=N1)SC=N2,,,345.4310000000001,14.47467077361325,1.160608694483819,+,-,
ClC=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C)C5=CC=C(C=C5)C,Staphylococcus aureus,,10,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5acc,hybrid,C1=CN2C(=N1)SC=N2,,,379.8760000000001,26.32437953437437,1.4203581436572188,+,-,
ClC1=CC=C2NC(C=3C=CC=CC3)=C(C4=NNC(C5=NC=6C=CC=CC6N5)C4)C2=C1,Staphylococcus aureus (ATCC-29513),,8,https://doi.org/10.3390/antibiotics10081002,31a,hybrid,C1=CNN=C1,пиразол,,411.8960000000002,19.42237846446675,1.2883024125309437,+,-,
ClC1=CC=C2NC(C=3C=CC=CC3)=C(C4=NN(C=5C=CC=CC5)C(C6=NC=7C=CC=CC7N6)C4)C2=C1,Staphylococcus aureus (ATCC-29513),,16,https://doi.org/10.3390/antibiotics10081002,32a,hybrid,C1=CNN=C1,,,487.9940000000002,32.7872883682996,1.5157055003722932,+,-,
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(Cl)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Staphylococcus aureus (MTCC-96),,25,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5h,hybrid,C1=CC(=O)NC=C1,пиридон,,560.9610000000002,44.56637805480237,1.6490073400603638,+,-,
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=CC4Cl)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Staphylococcus aureus (MTCC-96),,50,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5g,hybrid,C1=CC(=O)NC=C1,,,560.9610000000002,89.13275610960474,1.950037335724345,+,-,
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC4=CC=C(Cl)C=C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Staphylococcus aureus (MTCC-96),,62.5,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5i,hybrid,C1=CC(=O)NC=C1,,,560.9610000000002,111.4159451370059,2.0469473487324015,+,-,
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(Br)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,Staphylococcus aureus (MTCC-96),,12.5,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5q,hybrid,C1=CC(=O)NC=C1,,,605.4120000000001,20.647096522698586,1.3148589880589046,+,-,
